,id,label
1668,twitter_1669,SARCASM
1669,twitter_1670,SARCASM
1670,twitter_1671,NOT_SARCASM
1671,twitter_1672,SARCASM
1672,twitter_1673,NOT_SARCASM
1673,twitter_1674,NOT_SARCASM
1674,twitter_1675,NOT_SARCASM
1675,twitter_1676,SARCASM
1676,twitter_1677,NOT_SARCASM
1677,twitter_1678,NOT_SARCASM
1678,twitter_1679,SARCASM
1679,twitter_1680,NOT_SARCASM
1680,twitter_1681,NOT_SARCASM
1681,twitter_1682,NOT_SARCASM
1682,twitter_1683,SARCASM
1683,twitter_1684,NOT_SARCASM
1684,twitter_1685,NOT_SARCASM
1685,twitter_1686,SARCASM
1686,twitter_1687,SARCASM
1687,twitter_1688,NOT_SARCASM
1688,twitter_1689,SARCASM
1689,twitter_1690,NOT_SARCASM
1690,twitter_1691,SARCASM
1691,twitter_1692,NOT_SARCASM
1692,twitter_1693,NOT_SARCASM
1693,twitter_1694,NOT_SARCASM
1694,twitter_1695,SARCASM
1695,twitter_1696,NOT_SARCASM
1696,twitter_1697,NOT_SARCASM
1697,twitter_1698,SARCASM
1698,twitter_1699,SARCASM
1699,twitter_1700,SARCASM
1700,twitter_1701,NOT_SARCASM
1701,twitter_1702,SARCASM
1702,twitter_1703,NOT_SARCASM
1703,twitter_1704,NOT_SARCASM
1704,twitter_1705,NOT_SARCASM
1705,twitter_1706,SARCASM
1706,twitter_1707,SARCASM
1707,twitter_1708,SARCASM
1708,twitter_1709,SARCASM
1709,twitter_1710,NOT_SARCASM
1710,twitter_1711,NOT_SARCASM
1711,twitter_1712,NOT_SARCASM
1712,twitter_1713,SARCASM
1713,twitter_1714,SARCASM
1714,twitter_1715,SARCASM
1715,twitter_1716,SARCASM
1716,twitter_1717,NOT_SARCASM
1717,twitter_1718,SARCASM
1718,twitter_1719,SARCASM
1719,twitter_1720,NOT_SARCASM
1720,twitter_1721,SARCASM
1721,twitter_1722,SARCASM
1722,twitter_1723,SARCASM
1723,twitter_1724,NOT_SARCASM
1724,twitter_1725,SARCASM
1725,twitter_1726,SARCASM
1726,twitter_1727,NOT_SARCASM
1727,twitter_1728,NOT_SARCASM
1728,twitter_1729,SARCASM
1729,twitter_1730,NOT_SARCASM
1730,twitter_1731,SARCASM
1731,twitter_1732,NOT_SARCASM
1732,twitter_1733,SARCASM
1733,twitter_1734,SARCASM
1734,twitter_1735,NOT_SARCASM
1735,twitter_1736,SARCASM
1736,twitter_1737,NOT_SARCASM
1737,twitter_1738,NOT_SARCASM
1738,twitter_1739,SARCASM
1739,twitter_1740,NOT_SARCASM
1740,twitter_1741,SARCASM
1741,twitter_1742,NOT_SARCASM
1742,twitter_1743,SARCASM
1743,twitter_1744,SARCASM
1744,twitter_1745,NOT_SARCASM
1745,twitter_1746,NOT_SARCASM
1746,twitter_1747,NOT_SARCASM
1747,twitter_1748,SARCASM
1748,twitter_1749,NOT_SARCASM
1749,twitter_1750,SARCASM
1750,twitter_1751,NOT_SARCASM
1751,twitter_1752,NOT_SARCASM
1752,twitter_1753,SARCASM
1753,twitter_1754,NOT_SARCASM
1754,twitter_1755,NOT_SARCASM
1755,twitter_1756,NOT_SARCASM
1756,twitter_1757,SARCASM
1757,twitter_1758,SARCASM
1758,twitter_1759,NOT_SARCASM
1759,twitter_1760,NOT_SARCASM
1760,twitter_1761,NOT_SARCASM
1761,twitter_1762,NOT_SARCASM
1762,twitter_1763,SARCASM
1763,twitter_1764,NOT_SARCASM
1764,twitter_1765,SARCASM
1765,twitter_1766,NOT_SARCASM
1766,twitter_1767,NOT_SARCASM
1767,twitter_1768,SARCASM
1768,twitter_1769,NOT_SARCASM
1769,twitter_1770,SARCASM
1770,twitter_1771,SARCASM
1771,twitter_1772,SARCASM
1772,twitter_1773,NOT_SARCASM
1773,twitter_1774,SARCASM
1774,twitter_1775,NOT_SARCASM
1775,twitter_1776,NOT_SARCASM
1776,twitter_1777,SARCASM
1777,twitter_1778,NOT_SARCASM
1778,twitter_1779,NOT_SARCASM
1779,twitter_1780,NOT_SARCASM
1780,twitter_1781,SARCASM
1781,twitter_1782,SARCASM
1782,twitter_1783,SARCASM
1783,twitter_1784,NOT_SARCASM
1784,twitter_1785,SARCASM
1785,twitter_1786,NOT_SARCASM
1786,twitter_1787,NOT_SARCASM
1787,twitter_1788,NOT_SARCASM
1788,twitter_1789,NOT_SARCASM
1789,twitter_1790,SARCASM
1790,twitter_1791,NOT_SARCASM
1791,twitter_1792,SARCASM
1792,twitter_1793,SARCASM
1793,twitter_1794,NOT_SARCASM
1794,twitter_1795,NOT_SARCASM
1795,twitter_1796,NOT_SARCASM
1796,twitter_1797,NOT_SARCASM
1797,twitter_1798,SARCASM
1798,twitter_1799,SARCASM
1799,twitter_1800,SARCASM
